0.	1.0000000000000004
0.01	0.999999946844889
0.02	0.9999997869282133
0.03	0.9999995196169909
0.04	0.9999991443704951
0.05	0.9999986607880046
0.06	0.999998068662931
0.07	0.9999973680431563
0.08	0.9999965592968716
0.09	0.9999956431828984
0.1	0.9999946209243903
0.11	0.9999934942841489
0.12	0.99999226563966
0.13	0.9999909380554475
0.14	0.9999895153498694
0.15	0.9999880021535213
0.16	0.9999864039555483
0.17	0.9999847271347504
0.18	0.99998297897171
0.19	0.9999811676390977
0.2	0.9999793021670607
0.21	0.9999773923821282
0.22	0.9999754488181097
0.23	0.9999734825993595
0.24	0.9999715052978692
0.25	0.9999695287673446
0.26	0.9999675649578101
0.27	0.999965625717948
0.28	0.9999637225906508
0.29	0.9999618666099842
0.3	0.9999600681079505
0.31	0.9999583365386312
0.32	0.9999566803263478
0.33	0.9999551067450901
0.34	0.9999536218324412
0.35	0.9999522303420475
0.36	0.9999509357337846
0.37	0.9999497402015456
0.38	0.9999486447345008
0.39	0.9999476492080626
0.4	0.9999467524977348
0.41	0.9999459526099088
0.42	0.9999452468229438
0.43	0.999944631831052
0.44	0.9999441038867546
0.45	0.999943658934504
0.46	0.9999432927336218
0.47	0.9999430009654289
0.48	0.9999427793252994
0.49	0.9999426235958828
0.5	0.9999425297039742
0.51	0.9999424937613167
0.52	0.9999425120893389
0.53	0.9999425812315719
0.54	0.9999426979554783
0.55	0.999942859243501
0.56	0.9999430622791513
0.57	0.9999433044276355
0.58	0.9999435832118924
0.59	0.9999438962897579
0.6	0.9999442414284534
0.61	0.9999446164814587
0.62	0.9999450193661966
0.63	0.9999454480452851
0.64	0.999945900509069
0.65	0.999946374763133
0.66	0.9999468688176912
0.67	0.9999473806812597
0.68	0.9999479083572134
0.69	0.999948449844103
0.7	0.999949003138781
0.71	0.9999495662413279
0.72	0.9999501371649605
0.73	0.9999507139451762
0.74	0.9999512946536906
0.75	0.9999518774116689
0.76	0.9999524604055268
0.77	0.9999530419033588
0.78	0.9999536202718784
0.79	0.9999541939933584
0.8	0.999954761682618
0.81	0.99995532210409
0.82	0.9999558741866548
0.83	0.9999564170386894
0.84	0.9999569499612762
0.85	0.9999574724587265
0.86	0.9999579842483173
0.87	0.9999584852669808
0.88	0.9999589756749523
0.89	0.9999594558576427
0.9	0.9999599264235756
0.91	0.9999603881991751
0.92	0.999960842220823
0.93	0.999961289722653
0.94	0.9999617321216131
0.95	0.999962170998582
0.96	0.9999626080762847
0.97	0.9999630451938949
0.98	0.9999634842783982
0.99	0.9999639273137286
1.	0.9999643763060788
